Temperatur in °C
Time	Seek Raw Averrage	Seek Raw Device Temperature	
00:07:50.404	6623	4125	
00:07:50.414	6623	4125	
00:07:50.559	6623	4125	
00:07:50.568	6623	4125	
00:07:50.714	6623	4126	
00:07:50.724	6623	4126	
00:07:50.870	6623	4125	
00:07:50.880	6623	4125	
00:07:51.025	6621	4125	
00:07:51.035	6621	4125	
00:07:51.180	6621	4125	
00:07:51.190	6621	4125	
00:07:51.336	6621	4125	
00:07:51.345	6621	4125	
00:07:51.491	6622	4125	
00:07:51.500	6622	4125	
00:07:51.647	6621	4124	
00:07:51.657	6621	4124	
00:07:51.802	6619	4124	
00:07:51.811	6619	4124	
00:07:51.957	6619	4124	
00:07:51.967	6619	4124	
00:07:52.112	6619	4126	
00:07:52.122	6619	4126	
00:07:52.268	6619	4124	
00:07:52.277	6619	4124	
00:07:52.423	6619	4124	
00:07:52.433	6619	4124	
00:07:52.578	6619	4125	
00:07:52.588	6619	4125	
00:07:52.728	6617	4124	
00:07:52.733	6617	4124	
00:07:52.889	6617	4124	
00:07:52.899	6617	4124	
00:07:53.044	6618	4125	
00:07:53.054	6618	4125	
00:07:53.199	6621	4125	
00:07:53.209	6621	4125	
00:07:53.355	6621	4125	
00:07:53.364	6621	4125	
00:07:53.510	6621	4126	
00:07:53.520	6621	4126	
00:07:53.665	6619	4126	
00:07:53.675	6619	4126	
00:07:53.821	6619	4125	
00:07:53.830	6619	4125	
00:07:53.978	6617	4125	
00:07:53.988	6617	4125	
00:07:54.132	6617	4124	
00:07:54.140	6617	4124	
00:07:54.287	6618	4124	
00:07:54.296	6618	4124	
00:07:54.815	6625	4125	
00:07:54.825	6625	4125	
00:07:54.970	6625	4125	
00:07:54.980	6625	4125	
00:07:55.127	6623	4124	
00:07:55.137	6623	4124	
00:07:55.280	6622	4124	
00:07:55.290	6622	4124	
00:07:55.436	6623	4125	
00:07:55.446	6623	4125	
00:07:55.561	6623	4124	
00:07:55.570	6623	4124	
00:07:55.716	6623	4125	
00:07:55.725	6623	4125	
00:07:55.871	6621	4124	
00:07:55.881	6621	4124	
00:07:56.026	6621	4125	
00:07:56.036	6621	4125	
00:07:56.181	6621	4124	
00:07:56.191	6621	4124	
00:07:56.336	6621	4125	
00:07:56.346	6621	4125	
00:07:56.491	6621	4125	
00:07:56.502	6621	4125	
00:07:56.646	6621	4125	
00:07:56.656	6621	4125	
00:07:56.802	6619	4124	
00:07:56.812	6619	4124	
00:07:56.957	6619	4124	
00:07:56.967	6619	4124	
00:07:57.112	6619	4125	
00:07:57.123	6619	4125	
00:07:57.268	6619	4125	
00:07:57.278	6619	4125	
00:07:57.423	6617	4124	
00:07:57.433	6617	4124	
00:07:57.588	6617	4125	
00:07:57.598	6617	4125	
00:07:57.734	6617	4124	
00:07:57.744	6617	4124	
00:07:57.889	6615	4124	
00:07:57.899	6615	4124	
00:07:58.045	6615	4124	
00:07:58.055	6615	4124	
00:07:58.200	6615	4124	
00:07:58.209	6615	4124	
00:07:58.355	6615	4125	
00:07:58.365	6615	4125	
00:07:58.511	6617	4125	
00:07:58.521	6617	4125	
00:07:58.666	6617	4124	
00:07:58.675	6617	4124	
00:07:58.821	6617	4125	
00:07:58.831	6617	4125	
00:07:58.976	6616	4125	
00:07:58.986	6616	4125	
00:07:59.132	6615	4124	
00:07:59.141	6615	4124	
00:07:59.287	6613	4124	
00:07:59.297	6613	4124	
00:07:59.443	6615	4125	
00:07:59.452	6615	4125	
00:07:59.598	6615	4125	
00:07:59.607	6615	4125	
00:07:59.753	6613	4124	
00:07:59.763	6613	4124	
00:07:59.908	6613	4124	
00:07:59.918	6613	4124	
00:08:00.064	6611	4125	
00:08:00.074	6611	4125	
00:08:00.219	6611	4124	
00:08:00.229	6611	4124	
00:08:00.374	6609	4124	
00:08:00.383	6609	4124	
00:08:00.902	6615	4124	
00:08:00.912	6615	4124	
00:08:01.057	6613	4124	
00:08:01.067	6613	4124	
00:08:01.213	6614	4124	
00:08:01.222	6614	4124	
00:08:01.368	6612	4125	
00:08:01.378	6612	4125	
00:08:01.524	6612	4124	
00:08:01.534	6612	4124	
00:08:01.679	6612	4124	
00:08:01.688	6612	4124	
00:08:01.834	6611	4125	
00:08:01.844	6611	4125	
00:08:01.989	6611	4124	
00:08:01.999	6611	4124	
00:08:02.145	6610	4124	
00:08:02.155	6610	4124	
00:08:02.300	6611	4125	
00:08:02.311	6611	4125	
00:08:02.456	6611	4125	
00:08:02.465	6611	4125	
00:08:02.611	6611	4124	
00:08:02.620	6611	4124	
00:08:02.766	6610	4124	
00:08:02.776	6610	4124	
00:08:02.922	6610	4124	
00:08:02.931	6610	4124	
00:08:03.076	6609	4124	
00:08:03.086	6609	4124	
00:08:03.233	6608	4125	
00:08:03.242	6608	4125	
00:08:03.388	6607	4124	
00:08:03.398	6607	4124	
00:08:03.543	6606	4124	
00:08:03.553	6606	4124	
00:08:03.700	6608	4124	
00:08:03.709	6608	4124	
00:08:03.853	6607	4124	
00:08:03.863	6607	4124	
00:08:04.008	6608	4124	
00:08:04.018	6608	4124	
00:08:04.164	6607	4124	
00:08:04.174	6607	4124	
00:08:04.319	6609	4124	
00:08:04.329	6609	4124	
00:08:04.474	6607	4124	
00:08:04.484	6607	4124	
00:08:04.630	6605	4123	
00:08:04.640	6605	4123	
00:08:04.785	6607	4124	
00:08:04.795	6607	4124	
00:08:04.940	6606	4124	
00:08:04.950	6606	4124	
00:08:05.096	6605	4123	
00:08:05.106	6605	4123	
00:08:05.251	6607	4124	
00:08:05.261	6607	4124	
00:08:05.407	6608	4125	
00:08:05.417	6608	4125	
00:08:05.562	6607	4124	
00:08:05.572	6607	4124	
00:08:05.717	6603	4123	
00:08:05.727	6603	4123	
00:08:05.873	6604	4124	
00:08:05.883	6604	4124	
00:08:06.028	6604	4124	
00:08:06.037	6604	4124	
00:08:06.182	6603	4123	
00:08:06.192	6603	4123	
00:08:06.338	6603	4123	
00:08:06.348	6603	4123	
00:08:06.494	6604	4123	
00:08:06.500	6604	4123	
00:08:07.021	6610	4122	
00:08:07.031	6610	4122	
00:08:07.176	6610	4124	
00:08:07.186	6610	4124	
00:08:07.332	6610	4124	
00:08:07.342	6610	4124	
00:08:07.487	6608	4123	
00:08:07.497	6608	4123	
00:08:07.642	6608	4122	
00:08:07.652	6608	4122	
00:08:07.797	6608	4123	
00:08:07.807	6608	4123	
00:08:07.953	6608	4123	
00:08:07.962	6608	4123	
00:08:08.108	6608	4124	
00:08:08.118	6608	4124	
00:08:08.263	6608	4123	
00:08:08.273	6608	4123	
00:08:08.419	6608	4123	
00:08:08.428	6608	4123	
00:08:08.574	6606	4123	
00:08:08.584	6606	4123	
00:08:08.732	6606	4124	
00:08:08.741	6606	4124	
00:08:08.885	6606	4124	
00:08:08.894	6606	4124	
00:08:09.040	6606	4124	
00:08:09.050	6606	4124	
00:08:09.195	6606	4124	
00:08:09.205	6606	4124	
00:08:09.351	6606	4123	
00:08:09.362	6606	4123	
00:08:09.506	6604	4123	
00:08:09.516	6604	4123	
00:08:09.662	6604	4123	
00:08:09.671	6604	4123	
00:08:09.817	6604	4123	
00:08:09.826	6604	4123	
00:08:09.971	6604	4124	
00:08:09.981	6604	4124	
00:08:10.127	6604	4124	
00:08:10.137	6604	4124	
00:08:10.282	6604	4124	
00:08:10.292	6604	4124	
00:08:10.433	6604	4124	
00:08:10.439	6604	4124	
00:08:10.593	6604	4124	
00:08:10.603	6604	4124	
00:08:10.750	6605	4124	
00:08:10.759	6605	4124	
00:08:10.904	6604	4123	
00:08:10.914	6604	4123	
00:08:11.059	6602	4123	
00:08:11.069	6602	4123	
00:08:11.214	6602	4123	
00:08:11.225	6602	4123	
00:08:11.370	6600	4123	
00:08:11.379	6600	4123	
00:08:11.525	6600	4122	
00:08:11.535	6600	4122	
00:08:11.681	6600	4123	
00:08:11.691	6600	4123	
00:08:11.836	6600	4123	
00:08:11.845	6600	4123	
00:08:11.991	6600	4123	
00:08:12.001	6600	4123	
00:08:12.146	6599	4122	
00:08:12.156	6599	4122	
00:08:12.302	6598	4122	
00:08:12.312	6598	4122	
00:08:12.457	6598	4122	
00:08:12.467	6598	4122	
00:08:12.613	6598	4123	
00:08:12.622	6598	4123	
00:08:13.140	6615	4123	
00:08:13.151	6615	4123	
00:08:13.296	6613	4123	
00:08:13.306	6613	4123	
00:08:13.451	6612	4122	
00:08:13.461	6612	4122	
00:08:13.606	6612	4122	
00:08:13.615	6612	4122	
00:08:13.762	6610	4122	
00:08:13.771	6610	4122	
00:08:13.917	6609	4122	
00:08:13.927	6609	4122	
00:08:14.073	6610	4122	
00:08:14.083	6610	4122	
00:08:14.222	6610	4122	
00:08:14.226	6610	4122	
00:08:14.383	6610	4122	
00:08:14.393	6610	4122	
00:08:14.539	6611	4123	
00:08:14.548	6611	4123	
00:08:14.694	6609	4124	
00:08:14.705	6609	4124	
00:08:14.851	6610	4122	
00:08:14.861	6610	4122	
00:08:15.004	6610	4123	
00:08:15.015	6610	4123	
00:08:15.160	6607	4122	
00:08:15.169	6607	4122	
00:08:15.315	6608	4122	
00:08:15.324	6608	4122	
00:08:15.470	6607	4122	
00:08:15.480	6607	4122	
00:08:15.626	6609	4123	
00:08:15.635	6609	4123	
00:08:15.781	6610	4123	
00:08:15.792	6610	4123	
00:08:15.936	6608	4123	
00:08:15.946	6608	4123	
00:08:16.092	6607	4122	
00:08:16.101	6607	4122	
00:08:16.246	6608	4122	
00:08:16.256	6608	4122	
00:08:16.401	6607	4122	
00:08:16.411	6607	4122	
00:08:16.557	6606	4122	
00:08:16.567	6606	4122	
00:08:16.712	6605	4121	
00:08:16.723	6605	4121	
00:08:16.867	6606	4122	
00:08:16.878	6606	4122	
00:08:17.023	6605	4123	
00:08:17.032	6605	4123	
00:08:17.178	6605	4122	
00:08:17.187	6605	4122	
00:08:17.335	6604	4122	
00:08:17.344	6604	4122	
00:08:17.489	6605	4122	
00:08:17.499	6605	4122	
00:08:17.643	6605	4122	
00:08:17.654	6605	4122	
00:08:17.799	6605	4122	
00:08:17.809	6605	4122	
00:08:17.954	6604	4122	
00:08:17.964	6604	4122	
00:08:18.110	6604	4122	
00:08:18.119	6604	4122	
00:08:18.265	6605	4122	
00:08:18.275	6605	4122	
00:08:18.420	6603	4121	
00:08:18.431	6603	4121	
00:08:18.576	6604	4122	
00:08:18.585	6604	4122	
00:08:18.733	6604	4122	
00:08:18.743	6604	4122	
00:08:19.259	6620	4122	
00:08:19.269	6620	4122	
00:08:19.414	6618	4121	
00:08:19.424	6618	4121	
00:08:19.571	6618	4121	
00:08:19.580	6618	4121	
00:08:19.725	6616	4121	
00:08:19.735	6616	4121	
00:08:19.880	6616	4122	
00:08:19.890	6616	4122	
00:08:20.036	6616	4121	
00:08:20.046	6616	4121	
00:08:20.191	6615	4121	
00:08:20.202	6615	4121	
00:08:20.346	6614	4121	
00:08:20.356	6614	4121	
00:08:20.501	6614	4121	
00:08:20.511	6614	4121	
00:08:20.657	6615	4121	
00:08:20.667	6615	4121	
00:08:20.813	6616	4121	
00:08:20.822	6616	4121	
00:08:20.967	6615	4121	
00:08:20.978	6615	4121	
00:08:21.123	6614	4121	
00:08:21.132	6614	4121	
00:08:21.278	6612	4121	
00:08:21.288	6612	4121	
00:08:21.433	6612	4121	
00:08:21.443	6612	4121	
00:08:21.558	6612	4121	
00:08:21.568	6612	4121	
00:08:21.713	6612	4121	
00:08:21.723	6612	4121	
00:08:21.868	6613	4122	
00:08:21.878	6613	4122	
00:08:22.024	6613	4120	
00:08:22.034	6613	4120	
00:08:22.179	6612	4121	
00:08:22.189	6612	4121	
00:08:22.334	6612	4121	
00:08:22.344	6612	4121	
00:08:22.490	6611	4121	
00:08:22.499	6611	4121	
00:08:22.645	6612	4120	
00:08:22.654	6612	4120	
00:08:22.801	6612	4121	
00:08:22.810	6612	4121	
00:08:22.956	6614	4121	
00:08:22.968	6614	4121	
00:08:23.111	6613	4121	
00:08:23.121	6613	4121	
00:08:23.266	6612	4121	
00:08:23.276	6612	4121	
00:08:23.422	6611	4120	
00:08:23.432	6611	4120	
00:08:23.577	6612	4121	
00:08:23.587	6612	4121	
00:08:23.732	6612	4121	
00:08:23.742	6612	4121	
00:08:23.857	6612	4121	
00:08:23.866	6612	4121	
00:08:24.012	6612	4121	
00:08:24.021	6612	4121	
00:08:24.167	6612	4121	
00:08:24.177	6612	4121	
00:08:24.322	6612	4121	
00:08:24.332	6612	4121	
00:08:24.447	6611	4121	
00:08:24.456	6611	4121	
00:08:24.602	6610	4121	
00:08:24.611	6610	4121	
00:08:24.757	6611	4121	
00:08:24.767	6611	4121	
00:08:25.285	6619	4121	
00:08:25.296	6619	4121	
00:08:25.440	6617	4121	
00:08:25.450	6617	4121	
00:08:25.565	6617	4122	
00:08:25.575	6617	4122	
00:08:25.720	6617	4122	
00:08:25.730	6617	4122	
00:08:25.875	6616	4122	
00:08:25.886	6616	4122	
00:08:26.031	6617	4122	
00:08:26.041	6617	4122	
00:08:26.155	6616	4121	
00:08:26.164	6616	4121	
00:08:26.309	6615	4120	
00:08:26.319	6615	4120	
00:08:26.465	6615	4121	
00:08:26.474	6615	4121	
00:08:26.620	6615	4121	
00:08:26.630	6615	4121	
00:08:26.746	6614	4121	
00:08:26.756	6614	4121	
00:08:26.900	6613	4120	
00:08:26.909	6613	4120	
00:08:27.024	6613	4120	
00:08:27.033	6613	4120	
00:08:27.148	6613	4121	
00:08:27.158	6613	4121	
00:08:27.303	6611	4121	
00:08:27.315	6611	4121	
00:08:27.459	6611	4120	
00:08:27.469	6611	4120	
00:08:27.614	6611	4120	
00:08:27.623	6611	4120	
00:08:27.738	6611	4120	
00:08:27.748	6611	4120	
00:08:27.863	6611	4121	
00:08:27.873	6611	4121	
00:08:28.018	6611	4121	
00:08:28.028	6611	4121	
00:08:28.173	6611	4120	
00:08:28.183	6611	4120	
00:08:28.329	6611	4121	
00:08:28.338	6611	4121	
00:08:28.453	6611	4121	
00:08:28.463	6611	4121	
00:08:28.608	6611	4121	
00:08:28.618	6611	4121	
00:08:28.764	6609	4121	
00:08:28.773	6609	4121	
00:08:28.919	6609	4120	
00:08:28.929	6609	4120	
00:08:29.043	6609	4121	
00:08:29.053	6609	4121	
00:08:29.199	6607	4119	
00:08:29.209	6607	4119	
00:08:29.323	6607	4120	
00:08:29.332	6607	4120	
00:08:29.447	6609	4120	
00:08:29.457	6609	4120	
00:08:29.571	6609	4120	
00:08:29.581	6609	4120	
00:08:29.726	6607	4121	
00:08:29.736	6607	4121	
00:08:29.882	6608	4120	
00:08:29.892	6608	4120	
00:08:30.037	6609	4120	
00:08:30.046	6609	4120	
00:08:30.192	6607	4120	
00:08:30.201	6607	4120	
00:08:30.350	6607	4121	
00:08:30.360	6607	4121	
00:08:30.503	6607	4120	
00:08:30.513	6607	4120	
00:08:31.031	6611	4120	
00:08:31.041	6611	4120	
00:08:31.187	6609	4120	
00:08:31.197	6609	4120	
00:08:31.342	6608	4120	
00:08:31.351	6608	4120	
00:08:31.498	6607	4120	
00:08:31.508	6607	4120	
00:08:31.652	6609	4121	
00:08:31.662	6609	4121	
00:08:31.808	6608	4120	
00:08:31.818	6608	4120	
00:08:31.932	6605	4120	
00:08:31.942	6605	4120	
00:08:32.088	6603	4119	
00:08:32.097	6603	4119	
00:08:32.243	6605	4120	
00:08:32.253	6605	4120	
00:08:32.398	6603	4119	
00:08:32.408	6603	4119	
00:08:32.522	6603	4119	
00:08:32.532	6603	4119	
00:08:32.678	6603	4119	
00:08:32.687	6603	4119	
00:08:32.833	6603	4120	
00:08:32.845	6603	4120	
00:08:32.988	6603	4119	
00:08:32.998	6603	4119	
00:08:33.143	6601	4119	
00:08:33.153	6601	4119	
00:08:33.299	6601	4119	
00:08:33.308	6601	4119	
00:08:33.454	6601	4119	
00:08:33.464	6601	4119	
00:08:33.609	6599	4119	
00:08:33.620	6599	4119	
00:08:33.765	6599	4119	
00:08:33.775	6599	4119	
00:08:33.920	6598	4120	
00:08:33.930	6598	4120	
00:08:34.076	6599	4119	
00:08:34.085	6599	4119	
00:08:34.231	6598	4119	
00:08:34.241	6598	4119	
00:08:34.386	6599	4119	
00:08:34.396	6599	4119	
00:08:34.541	6599	4119	
00:08:34.551	6599	4119	
00:08:34.697	6599	4120	
00:08:34.707	6599	4120	
00:08:34.822	6598	4119	
00:08:34.832	6598	4119	
00:08:34.976	6599	4120	
00:08:34.986	6599	4120	
00:08:35.132	6598	4119	
00:08:35.142	6598	4119	
00:08:35.287	6597	4120	
00:08:35.297	6597	4120	
00:08:35.411	6595	4119	
00:08:35.422	6595	4119	
00:08:35.566	6595	4119	
00:08:35.577	6595	4119	
00:08:35.722	6595	4119	
00:08:35.731	6595	4119	
00:08:35.877	6593	4119	
00:08:35.887	6593	4119	
00:08:36.034	6595	4120	
00:08:36.044	6595	4120	
00:08:36.188	6595	4120	
00:08:36.197	6595	4120	
00:08:36.343	6595	4120	
00:08:36.352	6595	4120	
00:08:36.498	6595	4120	
00:08:36.508	6595	4120	
00:08:37.027	6607	4120	
00:08:37.038	6607	4120	
00:08:37.183	6605	4120	
00:08:37.193	6605	4120	
00:08:37.337	6605	4120	
00:08:37.347	6605	4120	
00:08:37.492	6603	4120	
00:08:37.502	6603	4120	
00:08:37.648	6604	4121	
00:08:37.658	6604	4121	
00:08:37.803	6605	4121	
00:08:37.813	6605	4121	
00:08:37.958	6601	4119	
00:08:37.968	6601	4119	
00:08:38.114	6601	4119	
00:08:38.124	6601	4119	
00:08:38.269	6601	4119	
00:08:38.279	6601	4119	
00:08:38.425	6601	4119	
00:08:38.434	6601	4119	
00:08:38.582	6600	4119	
00:08:38.592	6600	4119	
00:08:38.735	6599	4119	
00:08:38.744	6599	4119	
00:08:38.890	6597	4118	
00:08:38.900	6597	4118	
00:08:39.046	6599	4119	
00:08:39.056	6599	4119	
00:08:39.201	6599	4119	
00:08:39.211	6599	4119	
00:08:39.356	6599	4119	
00:08:39.366	6599	4119	
00:08:39.512	6599	4120	
00:08:39.521	6599	4120	
00:08:39.667	6599	4119	
00:08:39.676	6599	4119	
00:08:39.822	6599	4119	
00:08:39.833	6599	4119	
00:08:39.978	6597	4119	
00:08:39.988	6597	4119	
00:08:40.133	6597	4119	
00:08:40.143	6597	4119	
00:08:40.288	6597	4119	
00:08:40.298	6597	4119	
00:08:40.444	6597	4119	
00:08:40.453	6597	4119	
00:08:40.600	6597	4120	
00:08:40.610	6597	4120	
00:08:40.754	6597	4119	
00:08:40.763	6597	4119	
00:08:40.910	6597	4119	
00:08:40.920	6597	4119	
00:08:41.065	6595	4119	
00:08:41.075	6595	4119	
00:08:41.220	6597	4119	
00:08:41.230	6597	4119	
00:08:41.375	6597	4119	
00:08:41.386	6597	4119	
00:08:41.531	6597	4119	
00:08:41.540	6597	4119	
00:08:41.686	6597	4119	
00:08:41.696	6597	4119	
00:08:41.847	6597	4119	
00:08:41.856	6597	4119	
00:08:41.997	6595	4118	
00:08:42.006	6595	4118	
00:08:42.152	6595	4119	
00:08:42.162	6595	4119	
00:08:42.308	6595	4119	
00:08:42.318	6595	4119	
00:08:42.463	6597	4118	
00:08:42.472	6597	4118	
00:08:42.618	6597	4119	
00:08:42.628	6597	4119	
00:08:43.146	6596	4118	
00:08:43.156	6596	4118	
00:08:43.302	6594	4119	
00:08:43.312	6594	4119	
00:08:43.459	6594	4119	
00:08:43.468	6594	4119	
00:08:43.612	6594	4119	
00:08:43.622	6594	4119	
00:08:43.767	6593	4118	
00:08:43.777	6593	4118	
00:08:43.923	6592	4118	
00:08:43.932	6592	4118	
00:08:44.078	6592	4117	
00:08:44.088	6592	4117	
00:08:44.233	6592	4117	
00:08:44.243	6592	4117	
00:08:44.389	6590	4118	
00:08:44.398	6590	4118	
00:08:44.544	6590	4119	
00:08:44.554	6590	4119	
00:08:44.699	6590	4119	
00:08:44.709	6590	4119	
00:08:44.855	6589	4118	
00:08:44.865	6589	4118	
00:08:45.010	6590	4118	
00:08:45.019	6590	4118	
00:08:45.134	6590	4118	
00:08:45.144	6590	4118	
00:08:45.290	6590	4118	
00:08:45.299	6590	4118	
00:08:45.445	6588	4118	
00:08:45.455	6588	4118	
00:08:45.600	6589	4118	
00:08:45.610	6589	4118	
00:08:45.756	6588	4117	
00:08:45.766	6588	4117	
00:08:45.911	6588	4118	
00:08:45.920	6588	4118	
00:08:46.066	6586	4117	
00:08:46.076	6586	4117	
00:08:46.224	6586	4118	
00:08:46.235	6586	4118	
00:08:46.377	6586	4118	
00:08:46.386	6586	4118	
00:08:46.532	6587	4118	
00:08:46.542	6587	4118	
00:08:46.687	6586	4118	
00:08:46.697	6586	4118	
00:08:46.843	6587	4118	
00:08:46.855	6587	4118	
00:08:46.998	6588	4118	
00:08:47.007	6588	4118	
00:08:47.153	6588	4118	
00:08:47.163	6588	4118	
00:08:47.308	6586	4118	
00:08:47.318	6586	4118	
00:08:47.464	6587	4118	
00:08:47.475	6587	4118	
00:08:47.619	6586	4118	
00:08:47.630	6586	4118	
00:08:47.775	6584	4119	
00:08:47.784	6584	4119	
00:08:47.930	6585	4118	
00:08:47.939	6585	4118	
00:08:48.085	6584	4118	
00:08:48.095	6584	4118	
00:08:48.240	6584	4118	
00:08:48.250	6584	4118	
00:08:48.396	6586	4118	
00:08:48.405	6586	4118	
00:08:48.551	6586	4119	
00:08:48.561	6586	4119	
00:08:48.707	6586	4118	
00:08:48.717	6586	4118	
00:08:49.235	6607	4118	
00:08:49.244	6607	4118	
00:08:49.390	6605	4118	
00:08:49.400	6605	4118	
00:08:49.545	6604	4118	
00:08:49.555	6604	4118	
00:08:49.701	6603	4118	
00:08:49.710	6603	4118	
00:08:49.856	6603	4118	
00:08:49.866	6603	4118	
00:08:50.011	6603	4118	
00:08:50.021	6603	4118	
00:08:50.167	6604	4117	
00:08:50.177	6604	4117	
00:08:50.322	6602	4118	
00:08:50.332	6602	4118	
00:08:50.477	6602	4118	
00:08:50.487	6602	4118	
00:08:50.634	6602	4118	
00:08:50.645	6602	4118	
00:08:50.788	6602	4118	
00:08:50.798	6602	4118	
00:08:50.943	6602	4117	
00:08:50.953	6602	4117	
00:08:51.099	6602	4117	
00:08:51.108	6602	4117	
00:08:51.254	6603	4118	
00:08:51.263	6603	4118	
00:08:51.409	6602	4118	
00:08:51.419	6602	4118	
00:08:51.566	6602	4118	
00:08:51.575	6602	4118	
00:08:51.720	6602	4118	
00:08:51.730	6602	4118	
00:08:51.875	6601	4117	
00:08:51.884	6601	4117	
00:08:52.031	6601	4118	
00:08:52.040	6601	4118	
00:08:52.186	6601	4118	
00:08:52.196	6601	4118	
00:08:52.341	6601	4118	
00:08:52.350	6601	4118	
00:08:52.496	6601	4117	
00:08:52.506	6601	4117	
00:08:52.652	6601	4118	
00:08:52.664	6601	4118	
00:08:52.807	6598	4117	
00:08:52.817	6598	4117	
00:08:52.962	6600	4118	
00:08:52.973	6600	4118	
00:08:53.117	6601	4118	
00:08:53.127	6601	4118	
00:08:53.273	6600	4117	
00:08:53.284	6600	4117	
00:08:53.428	6599	4118	
00:08:53.439	6599	4118	
00:08:53.584	6602	4118	
00:08:53.593	6602	4118	
00:08:53.739	6601	4119	
00:08:53.749	6601	4119	
00:08:53.894	6602	4119	
00:08:53.905	6602	4119	
00:08:54.050	6602	4118	
00:08:54.059	6602	4118	
00:08:54.205	6601	4118	
00:08:54.214	6601	4118	
00:08:54.360	6598	4117	
00:08:54.370	6598	4117	
00:08:54.515	6597	4117	
00:08:54.525	6597	4117	
00:08:54.671	6597	4117	
00:08:54.681	6597	4117	
00:08:54.826	6596	4116	
00:08:54.837	6596	4116	
00:08:55.354	6608	4116	
00:08:55.364	6608	4116	
00:08:55.510	6608	4117	
00:08:55.520	6608	4117	
00:08:55.665	6607	4117	
00:08:55.674	6607	4117	
00:08:55.820	6606	4117	
00:08:55.830	6606	4117	
00:08:55.975	6604	4117	
00:08:55.985	6604	4117	
00:08:56.131	6605	4118	
00:08:56.140	6605	4118	
00:08:56.286	6604	4117	
00:08:56.297	6604	4117	
00:08:56.442	6605	4118	
00:08:56.452	6605	4118	
00:08:56.599	6605	4118	
00:08:56.609	6605	4118	
00:08:56.752	6605	4118	
00:08:56.762	6605	4118	
00:08:56.908	6605	4118	
00:08:56.918	6605	4118	
00:08:57.063	6605	4117	
00:08:57.073	6605	4117	
00:08:57.218	6603	4118	
00:08:57.230	6603	4118	
00:08:57.373	6604	4118	
00:08:57.383	6604	4118	
00:08:57.529	6602	4116	
00:08:57.539	6602	4116	
00:08:57.684	6601	4117	
00:08:57.694	6601	4117	
00:08:57.839	6603	4117	
00:08:57.849	6603	4117	
00:08:57.995	6601	4117	
00:08:58.003	6601	4117	
00:08:58.150	6601	4117	
00:08:58.159	6601	4117	
00:08:58.274	6600	4117	
00:08:58.284	6600	4117	
00:08:58.429	6599	4117	
00:08:58.440	6599	4117	
00:08:58.585	6601	4117	
00:08:58.595	6601	4117	
00:08:58.740	6600	4117	
00:08:58.750	6600	4117	
00:08:58.896	6600	4118	
00:08:58.906	6600	4118	
00:08:59.051	6599	4117	
00:08:59.061	6599	4117	
00:08:59.207	6597	4116	
00:08:59.217	6597	4116	
00:08:59.362	6598	4117	
00:08:59.371	6598	4117	
00:08:59.517	6599	4118	
00:08:59.527	6599	4118	
00:08:59.672	6599	4117	
00:08:59.682	6599	4117	
00:08:59.827	6598	4117	
00:08:59.837	6598	4117	
00:08:59.983	6598	4117	
00:08:59.992	6598	4117	
00:09:00.138	6598	4118	
00:09:00.148	6598	4118	
00:09:00.294	6598	4117	
00:09:00.303	6598	4117	
00:09:00.451	6597	4117	
00:09:00.460	6597	4117	
00:09:00.604	6596	4117	
00:09:00.614	6596	4117	
00:09:00.759	6595	4117	
00:09:00.769	6595	4117	
00:09:00.915	6595	4117	
00:09:00.925	6595	4117	
00:09:01.443	6604	4116	
00:09:01.453	6604	4116	
00:09:01.599	6603	4116	
00:09:01.608	6603	4116	
00:09:01.753	6603	4117	
00:09:01.763	6603	4117	
00:09:01.909	6602	4117	
00:09:01.918	6602	4117	
00:09:02.064	6601	4117	
00:09:02.074	6601	4117	
00:09:02.219	6599	4117	
00:09:02.229	6599	4117	
00:09:02.374	6599	4117	
00:09:02.385	6599	4117	
00:09:02.530	6598	4116	
00:09:02.540	6598	4116	
00:09:02.685	6598	4116	
00:09:02.695	6598	4116	
00:09:02.841	6598	4116	
00:09:02.850	6598	4116	
00:09:02.996	6597	4117	
00:09:03.009	6597	4117	
00:09:03.151	6597	4115	
00:09:03.161	6597	4115	
00:09:03.307	6597	4116	
00:09:03.316	6597	4116	
00:09:03.462	6597	4116	
00:09:03.472	6597	4116	
00:09:03.617	6595	4117	
00:09:03.627	6595	4117	
00:09:03.772	6595	4116	
00:09:03.782	6595	4116	
00:09:03.928	6595	4116	
00:09:03.937	6595	4116	
00:09:04.083	6595	4116	
00:09:04.093	6595	4116	
00:09:04.239	6594	4116	
00:09:04.248	6594	4116	
00:09:04.394	6593	4116	
00:09:04.403	6593	4116	
00:09:04.549	6591	4116	
00:09:04.559	6591	4116	
00:09:04.705	6593	4116	
00:09:04.714	6593	4116	
00:09:04.860	6593	4117	
00:09:04.870	6593	4117	
00:09:05.016	6593	4117	
00:09:05.024	6593	4117	
00:09:05.171	6594	4115	
00:09:05.181	6594	4115	
00:09:05.326	6595	4117	
00:09:05.336	6595	4117	
00:09:05.481	6594	4117	
00:09:05.491	6594	4117	
00:09:05.636	6595	4116	
00:09:05.646	6595	4116	
00:09:05.792	6593	4116	
00:09:05.802	6593	4116	
00:09:05.947	6594	4116	
00:09:05.957	6594	4116	
00:09:06.102	6593	4116	
00:09:06.112	6593	4116	
00:09:06.259	6593	4116	
00:09:06.270	6593	4116	
