Temperatur in °C
Time	TE Raw Avr	TE DevTemp Min	TE DevTemp Max	
00:06:13.922	6912	6936	6937	
00:06:14.141	6912	6935	6937	
00:06:14.364	6912	6936	6938	
00:06:14.588	6912	6935	6937	
00:06:14.807	6911	6935	6937	
00:06:15.030	6912	6936	6938	
00:06:15.149	6912	6936	6938	
00:06:15.377	6911	6936	6937	
00:06:15.596	6911	6936	6937	
00:06:15.819	6911	6936	6938	
00:06:16.037	6911	6936	6938	
00:06:16.260	6911	6936	6938	
00:06:16.486	6911	6936	6938	
00:06:16.702	6911	6936	6938	
00:06:16.923	6911	6935	6937	
00:06:17.043	6911	6936	6937	
00:06:17.267	6911	6936	6938	
00:06:17.484	6911	6935	6938	
00:06:17.713	6910	6936	6938	
00:06:17.931	6910	6936	6938	
00:06:18.157	6910	6936	6938	
00:06:18.383	6910	6936	6938	
00:06:18.601	6910	6936	6938	
00:06:18.825	6910	6936	6938	
00:06:18.944	6910	6936	6938	
00:06:19.167	6910	6936	6938	
00:06:19.385	6910	6936	6938	
00:06:19.609	6909	6937	6938	
00:06:19.827	6908	6936	6938	
00:06:20.052	6909	6936	6938	
00:06:20.275	6909	6936	6938	
00:06:20.395	6908	6936	6938	
00:06:20.618	6908	6936	6938	
00:06:20.837	6908	6936	6938	
00:06:21.060	6908	6936	6938	
00:06:21.279	6909	6936	6938	
00:06:21.505	6909	6936	6938	
00:06:21.622	6908	6936	6938	
00:06:21.843	6908	6936	6938	
00:06:22.063	6908	6936	6938	
00:06:22.288	6908	6936	6938	
00:06:22.503	6908	6937	6938	
00:06:22.729	6908	6937	6939	
00:06:22.955	6908	6937	6939	
00:06:23.078	6908	6937	6939	
00:06:23.302	6908	6937	6939	
00:06:23.521	6908	6937	6938	
00:06:23.746	6907	6937	6939	
00:06:23.964	6908	6937	6938	
00:06:24.185	6907	6937	6939	
00:06:24.407	6907	6937	6939	
00:06:24.632	6908	6937	6939	
00:06:24.850	6907	6937	6939	
00:06:25.074	6907	6937	6939	
00:06:25.296	6907	6937	6939	
00:06:25.517	6907	6937	6939	
00:06:25.740	6906	6937	6939	
00:06:25.860	6906	6937	6939	
00:06:26.084	6907	6937	6939	
00:06:26.303	6906	6937	6939	
00:06:26.527	6906	6937	6939	
00:06:26.745	6906	6937	6939	
00:06:26.969	6906	6937	6939	
00:06:27.187	6906	6937	6939	
00:06:27.311	6906	6937	6939	
00:06:27.535	6906	6937	6939	
00:06:27.752	6906	6937	6939	
00:06:27.978	6906	6937	6939	
00:06:28.194	6906	6937	6939	
00:06:28.418	6905	6937	6939	
00:06:28.541	6906	6937	6939	
00:06:28.766	6906	6937	6939	
00:06:28.985	6905	6937	6939	
00:06:29.209	6906	6937	6939	
00:06:29.427	6905	6937	6939	
00:06:29.651	6905	6937	6939	
00:06:29.874	6905	6938	6939	
00:06:30.092	6905	6937	6939	
00:06:30.317	6905	6937	6939	
00:06:30.437	6905	6937	6939	
00:06:30.659	6905	6937	6939	
00:06:30.878	6904	6937	6939	
00:06:31.102	6905	6938	6940	
00:06:31.320	6905	6937	6939	
00:06:31.543	6904	6937	6940	
00:06:31.767	6904	6937	6940	
00:06:31.886	6904	6938	6940	
00:06:32.105	6904	6937	6939	
00:06:32.327	6904	6938	6940	
00:06:32.549	6904	6938	6940	
00:06:32.769	6904	6938	6940	
00:06:32.993	6904	6938	6940	
00:06:33.111	6904	6938	6940	
00:06:33.332	6904	6938	6940	
00:06:33.551	6903	6938	6940	
00:06:33.781	6903	6938	6940	
00:06:34.000	6903	6937	6940	
00:06:34.224	6903	6938	6940	
00:06:34.448	6903	6938	6940	
00:06:34.665	6903	6938	6940	
00:06:34.888	6903	6938	6940	
00:06:35.008	6903	6938	6940	
00:06:35.231	6903	6938	6940	
00:06:35.449	6903	6937	6940	
00:06:35.672	6903	6938	6940	
00:06:35.890	6903	6938	6940	
00:06:36.113	6903	6938	6940	
00:06:36.335	6902	6938	6940	
00:06:36.457	6902	6938	6940	
00:06:36.681	6902	6938	6940	
00:06:36.900	6902	6938	6941	
00:06:37.118	6901	6938	6940	
00:06:37.343	6902	6938	6940	
00:06:37.566	6901	6938	6940	
00:06:37.686	6901	6939	6940	
00:06:37.911	6902	6938	6940	
00:06:38.129	6901	6938	6940	
00:06:38.352	6901	6938	6940	
00:06:38.571	6901	6938	6940	
00:06:38.791	6901	6938	6940	
00:06:39.020	6901	6938	6940	
00:06:39.140	6901	6938	6940	
00:06:39.361	6901	6939	6940	
00:06:39.582	6901	6938	6940	
00:06:39.806	6901	6938	6941	
00:06:40.023	6901	6939	6940	
00:06:40.247	6901	6939	6940	
00:06:40.468	6901	6939	6941	
00:06:40.692	6901	6939	6941	
00:06:40.911	6900	6938	6940	
00:06:41.035	6900	6939	6941	
00:06:41.252	6900	6939	6941	
00:06:41.475	6900	6939	6941	
00:06:41.701	6900	6939	6940	
00:06:41.915	6900	6939	6941	
00:06:42.131	6900	6939	6941	
00:06:42.261	6900	6939	6941	
00:06:42.483	6900	6939	6941	
00:06:42.702	6900	6938	6941	
00:06:42.925	6900	6939	6941	
00:06:43.144	6899	6939	6941	
00:06:43.369	6899	6939	6941	
00:06:43.592	6899	6939	6941	
00:06:43.705	6900	6939	6941	
00:06:43.929	6899	6939	6941	
00:06:44.141	6899	6939	6941	
00:06:44.260	6899	6939	6941	
00:06:44.488	6899	6939	6941	
00:06:44.712	6899	6939	6941	
00:06:44.928	6899	6939	6941	
00:06:45.050	6898	6939	6941	
00:06:45.271	6899	6939	6941	
00:06:45.489	6899	6939	6941	
00:06:45.711	6898	6939	6941	
00:06:45.937	6898	6939	6941	
00:06:46.156	6899	6939	6941	
00:06:46.361	6899	6939	6941	
00:06:46.473	6898	6939	6941	
00:06:46.707	6899	6939	6941	
00:06:46.824	6899	6939	6941	
00:06:47.045	6898	6939	6941	
00:06:47.168	6898	6940	6941	
00:06:47.378	6898	6940	6942	
00:06:47.599	6898	6940	6942	
00:06:47.723	6898	6940	6941	
00:06:47.945	6898	6940	6942	
00:06:48.170	6898	6939	6941	
00:06:48.389	6897	6940	6941	
00:06:48.613	6897	6940	6942	
00:06:48.836	6897	6940	6942	
00:06:48.955	6898	6940	6942	
00:06:49.178	6897	6940	6941	
00:06:49.398	6897	6940	6942	
00:06:49.625	6898	6940	6942	
00:06:49.844	6897	6940	6942	
00:06:50.069	6897	6940	6942	
00:06:50.287	6896	6940	6942	
00:06:50.513	6897	6940	6942	
00:06:50.732	6897	6940	6942	
00:06:50.957	6896	6940	6942	
00:06:51.182	6896	6940	6942	
00:06:51.401	6896	6940	6942	
00:06:51.624	6896	6940	6942	
00:06:51.741	6896	6940	6942	
00:06:51.949	6896	6940	6942	
00:06:52.161	6895	6940	6942	
00:06:52.297	6895	6940	6942	
00:06:52.523	6896	6940	6942	
00:06:52.750	6896	6940	6942	
00:06:52.968	6896	6940	6942	
00:06:53.193	6896	6940	6942	
00:06:53.416	6896	6940	6942	
00:06:53.635	6895	6941	6942	
00:06:53.855	6896	6941	6942	
00:06:54.074	6895	6941	6942	
00:06:54.300	6895	6940	6942	
00:06:54.515	6895	6940	6943	
00:06:54.645	6895	6940	6943	
00:06:54.861	6895	6941	6943	
00:06:55.085	6895	6940	6942	
00:06:55.310	6895	6941	6943	
00:06:55.529	6894	6941	6943	
00:06:55.748	6894	6941	6943	
00:06:55.857	6894	6941	6943	
00:06:56.091	6894	6941	6942	
00:06:56.309	6894	6940	6943	
00:06:56.533	6894	6941	6943	
00:06:56.750	6894	6940	6943	
00:06:56.874	6894	6941	6943	
00:06:57.092	6894	6940	6943	
00:06:57.316	6894	6940	6943	
00:06:57.540	6894	6941	6943	
00:06:57.759	6894	6941	6943	
00:06:57.972	6894	6941	6943	
00:06:58.100	6894	6941	6942	
00:06:58.322	6893	6940	6943	
00:06:58.541	6893	6941	6943	
00:06:58.765	6893	6941	6943	
00:06:58.982	6893	6941	6943	
00:06:59.208	6893	6941	6943	
00:06:59.432	6893	6941	6943	
00:06:59.551	6893	6941	6943	
00:06:59.774	6893	6941	6943	
00:06:59.993	6893	6941	6943	
00:07:00.216	6893	6941	6943	
00:07:00.433	6892	6941	6943	
00:07:00.661	6892	6941	6943	
00:07:00.782	6892	6941	6943	
00:07:01.005	6893	6941	6943	
00:07:01.226	6893	6941	6943	
00:07:01.449	6893	6941	6943	
00:07:01.669	6893	6941	6943	
00:07:01.892	6892	6941	6943	
00:07:02.117	6892	6941	6943	
00:07:02.336	6892	6941	6943	
00:07:02.560	6892	6941	6943	
00:07:02.779	6891	6941	6943	
00:07:03.003	6892	6941	6943	
00:07:03.223	6892	6941	6943	
00:07:03.347	6892	6941	6943	
00:07:03.565	6891	6941	6943	
00:07:03.786	6891	6941	6943	
00:07:04.009	6892	6942	6944	
00:07:04.228	6891	6941	6943	
00:07:04.451	6891	6942	6943	
00:07:04.569	6892	6942	6943	
00:07:04.794	6891	6941	6943	
00:07:05.013	6891	6941	6943	
00:07:05.237	6891	6942	6944	
00:07:05.454	6891	6941	6944	
00:07:05.678	6891	6942	6944	
00:07:05.903	6891	6941	6943	
00:07:06.021	6891	6942	6944	
00:07:06.247	6891	6942	6944	
00:07:06.463	6891	6941	6944	
00:07:06.689	6890	6942	6944	
00:07:06.909	6890	6941	6944	
00:07:07.124	6890	6942	6944	
00:07:07.353	6890	6942	6944	
00:07:07.576	6890	6942	6944	
00:07:07.795	6890	6942	6944	
00:07:07.911	6890	6942	6944	
00:07:08.132	6890	6942	6944	
00:07:08.357	6890	6942	6944	
00:07:08.581	6890	6942	6944	
00:07:08.699	6890	6942	6944	
00:07:08.923	6890	6942	6944	
00:07:09.142	6890	6942	6944	
00:07:09.363	6889	6942	6944	
00:07:09.581	6890	6942	6944	
00:07:09.804	6890	6942	6944	
00:07:09.923	6890	6942	6944	
00:07:10.146	6889	6942	6944	
00:07:10.367	6889	6942	6944	
00:07:10.592	6889	6942	6944	
00:07:10.811	6889	6942	6944	
00:07:11.035	6889	6942	6944	
00:07:11.255	6889	6943	6944	
00:07:11.374	6889	6942	6944	
00:07:11.601	6889	6942	6944	
00:07:11.823	6889	6942	6944	
00:07:12.041	6889	6943	6944	
00:07:12.264	6888	6943	6944	
00:07:12.490	6888	6942	6945	
00:07:12.708	6888	6942	6945	
00:07:12.932	6887	6943	6944	
00:07:13.147	6888	6942	6945	
00:07:13.272	6887	6943	6945	
00:07:13.489	6887	6943	6944	
00:07:13.713	6887	6943	6945	
00:07:13.937	6887	6943	6944	
00:07:14.055	6886	6943	6944	
00:07:14.272	6887	6943	6944	
00:07:14.498	6887	6943	6945	
00:07:14.722	6887	6943	6945	
00:07:14.940	6887	6943	6945	
00:07:15.162	6887	6943	6945	
00:07:15.281	6886	6943	6945	
00:07:15.505	6886	6943	6945	
00:07:15.723	6887	6943	6945	
00:07:15.946	6887	6943	6945	
00:07:16.164	6887	6943	6945	
00:07:16.385	6887	6943	6945	
00:07:16.611	6886	6943	6945	
00:07:16.731	6886	6943	6945	
00:07:16.956	6887	6943	6945	
00:07:17.178	6886	6943	6945	
00:07:17.401	6886	6943	6945	
00:07:17.619	6886	6943	6945	
00:07:17.844	6886	6943	6945	
00:07:18.062	6887	6943	6945	
00:07:18.287	6886	6943	6945	
00:07:18.504	6886	6943	6945	
00:07:18.626	6886	6943	6945	
00:07:18.844	6886	6943	6945	
00:07:19.064	6886	6943	6945	
00:07:19.290	6886	6943	6945	
00:07:19.403	6885	6943	6945	
00:07:19.626	6885	6943	6945	
00:07:19.840	6885	6944	6945	
00:07:19.958	6885	6944	6945	
00:07:20.182	6885	6943	6945	
00:07:20.406	6885	6943	6945	
00:07:20.519	6885	6943	6945	
00:07:20.738	6885	6943	6945	
00:07:20.856	6884	6943	6945	
00:07:21.069	6884	6943	6945	
00:07:21.300	6885	6943	6945	
00:07:21.523	6884	6943	6945	
00:07:21.635	6884	6943	6945	
00:07:21.858	6885	6943	6945	
00:07:22.074	6885	6944	6945	
00:07:22.193	6885	6943	6945	
00:07:22.422	6884	6944	6945	
00:07:22.646	6884	6943	6945	
00:07:22.860	6884	6943	6945	
00:07:23.077	6884	6944	6945	
00:07:23.200	6884	6944	6945	
00:07:23.424	6884	6944	6946	
00:07:23.643	6884	6944	6945	
00:07:23.862	6884	6944	6946	
00:07:24.090	6884	6944	6946	
00:07:24.313	6883	6944	6946	
00:07:24.538	6883	6944	6946	
00:07:24.750	6883	6944	6946	
00:07:24.873	6883	6944	6946	
00:07:25.086	6883	6944	6946	
00:07:25.203	6883	6944	6946	
00:07:25.427	6883	6944	6946	
00:07:25.649	6883	6944	6946	
00:07:25.762	6883	6944	6946	
00:07:25.986	6883	6943	6946	
00:07:26.199	6883	6944	6946	
00:07:26.318	6883	6944	6946	
00:07:26.542	6883	6944	6946	
00:07:26.764	6882	6944	6946	
00:07:26.876	6882	6944	6946	
00:07:27.097	6883	6944	6946	
00:07:27.214	6882	6944	6946	
00:07:27.431	6882	6944	6946	
00:07:27.661	6883	6944	6946	
00:07:27.879	6882	6944	6946	
00:07:28.104	6882	6944	6946	
00:07:28.325	6882	6944	6946	
00:07:28.445	6882	6944	6946	
00:07:28.672	6882	6944	6946	
00:07:28.891	6882	6944	6946	
00:07:29.115	6882	6944	6946	
00:07:29.334	6882	6944	6946	
00:07:29.555	6882	6944	6946	
00:07:29.779	6882	6944	6946	
00:07:30.003	6881	6944	6946	
00:07:30.223	6881	6944	6946	
00:07:30.447	6881	6944	6946	
00:07:30.667	6881	6944	6946	
00:07:30.789	6881	6944	6946	
00:07:31.013	6881	6944	6946	
00:07:31.231	6881	6944	6946	
00:07:31.455	6881	6944	6946	
00:07:31.674	6880	6944	6946	
00:07:31.896	6881	6944	6946	
00:07:32.015	6881	6944	6946	
00:07:32.241	6881	6944	6946	
00:07:32.459	6880	6945	6946	
00:07:32.679	6881	6945	6947	
00:07:32.897	6881	6945	6947	
00:07:33.126	6880	6945	6947	
00:07:33.352	6879	6944	6947	
00:07:33.570	6880	6945	6947	
00:07:33.816	6880	6944	6947	
00:07:34.035	6880	6944	6946	
00:07:34.259	6880	6945	6947	
00:07:34.476	6880	6944	6946	
00:07:34.705	6880	6945	6947	
00:07:34.930	6880	6944	6946	
00:07:35.142	6880	6945	6947	
00:07:35.366	6879	6945	6947	
00:07:35.584	6879	6945	6947	
00:07:35.806	6879	6945	6947	
00:07:36.027	6879	6945	6947	
00:07:36.251	6879	6945	6947	
00:07:36.475	6879	6945	6946	
00:07:36.688	6879	6945	6947	
00:07:36.810	6879	6945	6947	
00:07:37.024	6878	6945	6947	
00:07:37.141	6879	6945	6947	
00:07:37.366	6879	6945	6947	
00:07:37.589	6879	6945	6947	
00:07:37.802	6879	6945	6947	
00:07:37.924	6879	6945	6947	
00:07:38.140	6878	6945	6947	
00:07:38.255	6877	6945	6947	
00:07:38.487	6878	6945	6947	
00:07:38.707	6878	6945	6947	
00:07:38.924	6878	6945	6947	
00:07:39.148	6878	6945	6947	
00:07:39.267	6879	6945	6947	
00:07:39.490	6879	6945	6947	
00:07:39.700	6878	6946	6947	
00:07:39.927	6878	6945	6947	
00:07:40.147	6878	6945	6947	
00:07:40.271	6878	6945	6947	
00:07:40.490	6878	6945	6947	
00:07:40.713	6877	6945	6947	
00:07:40.936	6877	6945	6947	
00:07:41.149	6877	6946	6947	
00:07:41.273	6878	6945	6948	
00:07:41.485	6878	6945	6947	
00:07:41.603	6877	6945	6947	
00:07:41.825	6878	6946	6947	
00:07:42.050	6877	6945	6947	
00:07:42.159	6877	6946	6948	
00:07:42.387	6878	6946	6948	
00:07:42.600	6878	6945	6948	
00:07:42.719	6877	6946	6948	
00:07:42.943	6877	6946	6948	
00:07:43.168	6877	6946	6948	
00:07:43.381	6877	6946	6948	
00:07:43.504	6877	6946	6948	
00:07:43.725	6877	6946	6948	
00:07:43.948	6878	6946	6948	
00:07:44.166	6878	6945	6948	
00:07:44.393	6877	6946	6948	
00:07:44.511	6877	6946	6948	
00:07:44.732	6877	6946	6948	
00:07:44.953	6877	6946	6948	
00:07:45.176	6877	6946	6948	
00:07:45.394	6877	6946	6948	
00:07:45.618	6876	6946	6948	
00:07:45.738	6877	6946	6948	
00:07:45.961	6877	6946	6948	
00:07:46.180	6877	6946	6948	
00:07:46.405	6876	6946	6948	
00:07:46.622	6876	6946	6948	
00:07:46.845	6876	6946	6948	
00:07:47.070	6876	6946	6948	
00:07:47.186	6876	6946	6948	
00:07:47.408	6876	6946	6948	
00:07:47.631	6876	6946	6948	
00:07:47.852	6876	6946	6948	
00:07:48.073	6876	6946	6948	
00:07:48.296	6876	6946	6948	
00:07:48.415	6876	6946	6948	
00:07:48.636	6876	6946	6948	
00:07:48.854	6875	6946	6948	
00:07:49.084	6875	6946	6948	
00:07:49.303	6875	6946	6948	
00:07:49.527	6875	6947	6948	
00:07:49.751	6875	6946	6948	
00:07:49.969	6875	6946	6948	
00:07:50.194	6875	6946	6948	
00:07:50.312	6874	6947	6948	
00:07:50.530	6875	6946	6948	
00:07:50.754	6875	6946	6948	
00:07:50.975	6875	6946	6948	
00:07:51.194	6875	6947	6949	
00:07:51.419	6874	6946	6948	
00:07:51.643	6874	6947	6949	
00:07:51.761	6874	6947	6949	
00:07:51.985	6874	6946	6949	
00:07:52.203	6873	6947	6948	
00:07:52.428	6874	6947	6949	
00:07:52.647	6874	6947	6949	
00:07:52.880	6874	6946	6949	
00:07:53.099	6874	6947	6949	
00:07:53.324	6873	6947	6949	
00:07:53.542	6873	6947	6949	
00:07:53.764	6873	6947	6949	
00:07:53.983	6873	6947	6949	
00:07:54.208	6873	6947	6949	
00:07:54.429	6873	6947	6949	
00:07:54.550	6872	6947	6949	
00:07:54.779	6873	6947	6949	
00:07:54.996	6873	6947	6949	
00:07:55.222	6872	6947	6949	
00:07:55.441	6872	6947	6949	
00:07:55.664	6872	6947	6949	
00:07:55.888	6872	6947	6949	
00:07:56.107	6872	6947	6949	
00:07:56.331	6872	6947	6949	
00:07:56.550	6872	6947	6949	
00:07:56.770	6872	6947	6949	
00:07:56.993	6872	6947	6949	
00:07:57.110	6872	6947	6949	
00:07:57.332	6872	6947	6949	
00:07:57.558	6871	6947	6949	
00:07:57.780	6872	6947	6949	
00:07:57.999	6871	6947	6949	
00:07:58.222	6871	6948	6949	
00:07:58.341	6871	6947	6949	
00:07:58.564	6871	6947	6949	
00:07:58.782	6871	6947	6950	
00:07:59.005	6871	6947	6949	
00:07:59.224	6871	6947	6949	
00:07:59.347	6871	6947	6949	
00:07:59.567	6871	6947	6950	
00:07:59.792	6871	6948	6949	
00:08:00.014	6871	6948	6950	
00:08:00.234	6871	6948	6950	
00:08:00.459	6871	6947	6950	
00:08:00.677	6870	6948	6950	
00:08:00.906	6871	6948	6950	
00:08:01.124	6871	6948	6950	
00:08:01.348	6871	6948	6950	
00:08:01.568	6871	6948	6950	
00:08:01.690	6870	6948	6950	
00:08:01.914	6870	6948	6950	
00:08:02.134	6870	6948	6950	
00:08:02.357	6870	6948	6950	
00:08:02.574	6870	6948	6950	
00:08:02.797	6870	6948	6950	
00:08:02.917	6871	6948	6950	
00:08:03.142	6870	6948	6950	
00:08:03.360	6870	6948	6950	
00:08:03.585	6870	6948	6950	
00:08:03.803	6870	6948	6950	
00:08:04.026	6869	6948	6950	
00:08:04.249	6869	6948	6950	
00:08:04.368	6870	6948	6950	
00:08:04.591	6869	6948	6950	
00:08:04.807	6869	6948	6950	
00:08:05.034	6869	6948	6950	
00:08:05.251	6869	6948	6950	
00:08:05.480	6869	6948	6950	
00:08:05.599	6869	6948	6950	
00:08:05.823	6869	6949	6950	
00:08:06.041	6869	6949	6950	
00:08:06.267	6869	6948	6950	
00:08:06.485	6868	6948	6950	
00:08:06.705	6869	6949	6951	
00:08:06.931	6868	6949	6951	
00:08:07.147	6869	6949	6951	
00:08:07.375	6868	6949	6951	
00:08:07.593	6868	6949	6951	
00:08:07.817	6868	6949	6951	
00:08:08.035	6868	6948	6950	
00:08:08.158	6868	6949	6950	
00:08:08.376	6868	6949	6950	
00:08:08.600	6867	6949	6951	
00:08:08.824	6867	6949	6951	
00:08:08.944	6867	6949	6951	
00:08:09.161	6867	6949	6951	
00:08:09.386	6867	6949	6951	
00:08:09.606	6867	6949	6951	
00:08:09.826	6867	6949	6951	
00:08:10.053	6866	6949	6951	
00:08:10.171	6866	6949	6951	
00:08:10.394	6867	6949	6951	
00:08:10.613	6866	6949	6951	
00:08:10.838	6867	6949	6951	
00:08:11.060	6867	6949	6951	
00:08:11.295	6867	6949	6951	
00:08:11.514	6866	6949	6951	
00:08:11.741	6866	6949	6951	
00:08:11.964	6866	6949	6951	
00:08:12.183	6866	6949	6951	
00:08:12.402	6866	6949	6951	
00:08:12.625	6866	6949	6951	
00:08:12.850	6866	6949	6951	
00:08:13.068	6866	6949	6951	
00:08:13.291	6866	6949	6951	
00:08:13.511	6866	6949	6951	
00:08:13.734	6866	6949	6951	
00:08:13.958	6865	6949	6951	
00:08:14.177	6866	6949	6951	
00:08:14.402	6866	6949	6951	
00:08:14.621	6866	6949	6951	
00:08:14.746	6866	6949	6951	
00:08:14.965	6865	6949	6951	
00:08:15.188	6865	6949	6951	
00:08:15.415	6865	6950	6951	
00:08:15.633	6865	6950	6951	
00:08:15.852	6864	6949	6951	
00:08:16.077	6864	6949	6951	
00:08:16.298	6865	6949	6952	
00:08:16.520	6864	6949	6951	
00:08:16.750	6864	6949	6951	
00:08:16.975	6864	6950	6952	
00:08:17.193	6864	6949	6951	
00:08:17.418	6864	6949	6952	
00:08:17.636	6864	6949	6952	
00:08:17.861	6864	6950	6952	
00:08:18.080	6864	6950	6951	
00:08:18.304	6863	6950	6952	
00:08:18.523	6864	6950	6952	
00:08:18.648	6863	6950	6952	
00:08:18.873	6863	6950	6952	
00:08:19.092	6864	6950	6952	
00:08:19.315	6863	6950	6952	
00:08:19.534	6863	6950	6952	
00:08:19.760	6863	6950	6951	
00:08:19.977	6863	6950	6952	
00:08:20.203	6863	6950	6952	
00:08:20.422	6863	6950	6952	
00:08:20.547	6863	6949	6952	
00:08:20.765	6863	6950	6952	
00:08:20.990	6863	6950	6952	
00:08:21.215	6863	6950	6952	
00:08:21.433	6863	6950	6952	
00:08:21.657	6863	6950	6952	
00:08:21.876	6863	6950	6952	
00:08:22.101	6863	6950	6952	
00:08:22.320	6862	6950	6952	
00:08:22.546	6863	6950	6952	
00:08:22.771	6862	6950	6952	
00:08:22.889	6862	6950	6952	
00:08:23.110	6862	6950	6952	
00:08:23.333	6862	6950	6952	
00:08:23.557	6862	6950	6952	
00:08:23.776	6862	6950	6952	
00:08:24.001	6862	6950	6952	
00:08:24.218	6862	6950	6952	
00:08:24.445	6862	6950	6952	
00:08:24.664	6862	6950	6952	
00:08:24.889	6862	6950	6952	
00:08:25.114	6862	6951	6952	
00:08:25.329	6861	6950	6952	
00:08:25.557	6861	6951	6952	
00:08:25.675	6861	6950	6952	
00:08:25.897	6861	6951	6952	
00:08:26.116	6861	6950	6952	
00:08:26.343	6861	6951	6953	
00:08:26.559	6862	6951	6953	
00:08:26.783	6861	6950	6952	
00:08:27.007	6861	6950	6952	
00:08:27.126	6862	6951	6952	
00:08:27.353	6861	6951	6952	
00:08:27.571	6861	6950	6953	
00:08:27.791	6860	6951	6953	
00:08:28.013	6860	6951	6953	
00:08:28.239	6861	6951	6953	
00:08:28.461	6860	6951	6953	
00:08:28.686	6860	6951	6953	
00:08:28.907	6860	6951	6952	
00:08:29.131	6860	6951	6953	
00:08:29.356	6859	6951	6953	
00:08:29.574	6859	6951	6953	
00:08:29.798	6859	6951	6953	
00:08:29.917	6860	6951	6953	
00:08:30.142	6860	6951	6953	
00:08:30.361	6859	6951	6953	
00:08:30.586	6859	6951	6953	
00:08:30.805	6859	6951	6953	
00:08:31.029	6859	6951	6953	
00:08:31.254	6859	6951	6953	
00:08:31.472	6858	6951	6953	
00:08:31.691	6859	6951	6953	
00:08:31.910	6859	6951	6953	
00:08:32.139	6859	6951	6953	
00:08:32.359	6858	6951	6953	
00:08:32.484	6858	6951	6953	
00:08:32.703	6858	6951	6953	
00:08:32.927	6858	6951	6953	
00:08:33.152	6858	6951	6953	
00:08:33.372	6857	6951	6953	
00:08:33.595	6857	6952	6953	
00:08:33.814	6858	6951	6953	
00:08:34.043	6858	6951	6953	
00:08:34.262	6858	6952	6953	
00:08:34.484	6858	6952	6953	
00:08:34.710	6858	6951	6953	
00:08:34.929	6858	6951	6953	
00:08:35.153	6857	6952	6953	
00:08:35.272	6858	6952	6953	
00:08:35.496	6858	6951	6954	
00:08:35.715	6858	6952	6954	
00:08:35.942	6857	6952	6953	
00:08:36.157	6857	6952	6953	
00:08:36.383	6857	6952	6954	
00:08:36.606	6857	6951	6953	
00:08:36.825	6857	6952	6953	
00:08:37.049	6857	6952	6953	
00:08:37.268	6857	6951	6953	
00:08:37.495	6857	6952	6954	
00:08:37.714	6856	6952	6954	
00:08:37.939	6856	6952	6954	
00:08:38.163	6856	6952	6954	
00:08:38.281	6856	6952	6954	
00:08:38.505	6856	6952	6953	
00:08:38.723	6857	6952	6954	
00:08:38.946	6856	6952	6954	
00:08:39.165	6856	6952	6954	
00:08:39.389	6856	6952	6954	
00:08:39.508	6856	6952	6954	
00:08:39.731	6856	6952	6954	
00:08:39.954	6855	6952	6954	
00:08:40.178	6856	6952	6954	
00:08:40.395	6856	6952	6954	
00:08:40.621	6855	6952	6954	
00:08:40.841	6855	6952	6954	
00:08:41.062	6856	6952	6954	
00:08:41.284	6855	6952	6954	
00:08:41.404	6855	6952	6954	
00:08:41.628	6855	6952	6954	
00:08:41.845	6855	6952	6954	
00:08:42.068	6855	6952	6954	
00:08:42.281	6855	6952	6954	
00:08:42.404	6854	6952	6954	
00:08:42.627	6855	6952	6954	
00:08:42.850	6855	6952	6954	
00:08:43.075	6855	6952	6954	
00:08:43.295	6855	6952	6954	
00:08:43.519	6855	6952	6954	
00:08:43.637	6855	6952	6954	
00:08:43.863	6855	6952	6954	
00:08:44.081	6854	6952	6954	
00:08:44.304	6854	6952	6954	
00:08:44.524	6854	6953	6954	
00:08:44.749	6855	6952	6954	
00:08:44.972	6855	6952	6954	
00:08:45.190	6854	6952	6954	
00:08:45.420	6855	6952	6954	
00:08:45.539	6854	6952	6954	
00:08:45.763	6854	6952	6954	
00:08:45.982	6854	6953	6954	
00:08:46.206	6854	6953	6954	
00:08:46.425	6854	6952	6954	
00:08:46.649	6854	6953	6954	
00:08:46.869	6854	6953	6954	
00:08:47.091	6854	6953	6955	
00:08:47.314	6853	6952	6954	
00:08:47.530	6853	6953	6955	
00:08:47.754	6853	6952	6955	
00:08:47.976	6854	6953	6955	
00:08:48.100	6853	6953	6955	
00:08:48.319	6853	6953	6954	
00:08:48.544	6852	6952	6955	
00:08:48.769	6853	6953	6954	
00:08:48.989	6853	6953	6955	
00:08:49.210	6853	6953	6955	
00:08:49.432	6852	6953	6955	
00:08:49.656	6853	6952	6955	
00:08:49.883	6853	6953	6955	
00:08:50.108	6852	6953	6955	
00:08:50.333	6852	6953	6955	
00:08:50.549	6852	6952	6955	
00:08:50.772	6853	6953	6955	
00:08:50.994	6852	6953	6955	
00:08:51.224	6852	6953	6955	
00:08:51.443	6852	6953	6955	
00:08:51.667	6852	6953	6955	
00:08:51.886	6852	6953	6955	
00:08:52.105	6852	6953	6955	
00:08:52.331	6852	6953	6955	
00:08:52.554	6851	6953	6955	
00:08:52.779	6851	6953	6955	
00:08:52.998	6851	6953	6955	
00:08:53.123	6851	6953	6955	
00:08:53.341	6852	6953	6955	
00:08:53.566	6852	6953	6955	
00:08:53.790	6851	6953	6955	
00:08:54.007	6851	6953	6955	
00:08:54.232	6851	6953	6955	
00:08:54.449	6851	6953	6955	
00:08:54.671	6851	6953	6955	
