Temperatur in °C
Time	Seek Raw Averrage	Seek Raw Diff	Seek Raw Device Temperature	
00:04:38.642	6667	81	4136	
00:04:38.646	6667	81	4136	
00:04:38.796	6667	81	4136	
00:04:38.800	6667	81	4136	
00:04:38.948	6667	81	4136	
00:04:38.952	6667	81	4136	
00:04:39.117	6665	81	4136	
00:04:39.121	6665	81	4136	
00:04:39.272	6665	81	4136	
00:04:39.276	6665	81	4136	
00:04:39.425	6664	81	4136	
00:04:39.429	6664	81	4136	
00:04:39.575	6665	81	4136	
00:04:39.579	6665	81	4136	
00:04:39.729	6665	81	4136	
00:04:39.734	6665	81	4136	
00:04:39.880	6663	81	4136	
00:04:39.885	6663	81	4136	
00:04:40.049	6664	80	4137	
00:04:40.053	6664	80	4137	
00:04:40.201	6663	81	4136	
00:04:40.205	6663	81	4136	
00:04:40.354	6663	81	4136	
00:04:40.357	6663	81	4136	
00:04:40.502	6664	81	4136	
00:04:40.505	6664	81	4136	
00:04:40.674	6663	80	4135	
00:04:40.678	6663	80	4135	
00:04:40.812	6662	81	4136	
00:04:40.816	6662	81	4136	
00:04:40.979	6662	81	4136	
00:04:40.983	6662	81	4136	
00:04:41.132	6661	81	4136	
00:04:41.136	6661	81	4136	
00:04:41.284	6660	81	4136	
00:04:41.288	6660	81	4136	
00:04:41.437	6661	81	4136	
00:04:41.441	6661	81	4136	
00:04:41.591	6660	80	4135	
00:04:41.595	6660	80	4135	
00:04:41.759	6660	81	4136	
00:04:41.763	6660	81	4136	
00:04:41.910	6659	80	4135	
00:04:41.914	6659	80	4135	
00:04:42.062	6659	81	4136	
00:04:42.066	6659	81	4136	
00:04:42.584	6672	80	4135	
00:04:42.588	6672	80	4135	
00:04:42.751	6670	81	4136	
00:04:42.755	6670	81	4136	
00:04:42.900	6669	80	4135	
00:04:42.904	6669	80	4135	
00:04:43.055	6669	80	4135	
00:04:43.059	6669	80	4135	
00:04:43.210	6667	80	4135	
00:04:43.215	6667	80	4135	
00:04:43.362	6666	80	4135	
00:04:43.366	6666	80	4135	
00:04:43.527	6665	80	4135	
00:04:43.530	6665	80	4135	
00:04:43.681	6665	81	4136	
00:04:43.685	6665	81	4136	
00:04:43.835	6665	80	4135	
00:04:43.838	6665	80	4135	
00:04:43.986	6665	80	4135	
00:04:43.990	6665	80	4135	
00:04:44.139	6663	80	4135	
00:04:44.143	6663	80	4135	
00:04:44.296	6663	80	4135	
00:04:44.301	6663	80	4135	
00:04:44.460	6661	80	4135	
00:04:44.465	6661	80	4135	
00:04:44.613	6663	80	4135	
00:04:44.617	6663	80	4135	
00:04:44.766	6663	81	4136	
00:04:44.770	6663	81	4136	
00:04:44.918	6661	80	4135	
00:04:44.922	6661	80	4135	
00:04:45.076	6661	80	4135	
00:04:45.081	6661	80	4135	
00:04:45.225	6661	80	4135	
00:04:45.229	6661	80	4135	
00:04:45.392	6661	80	4135	
00:04:45.396	6661	80	4135	
00:04:45.546	6659	80	4135	
00:04:45.550	6659	80	4135	
00:04:45.698	6657	80	4135	
00:04:45.702	6657	80	4135	
00:04:45.849	6657	80	4135	
00:04:45.853	6657	80	4135	
00:04:46.002	6657	77	4134	
00:04:46.006	6657	77	4134	
00:04:46.161	6656	80	4135	
00:04:46.165	6656	80	4135	
00:04:46.322	6657	77	4134	
00:04:46.325	6657	77	4134	
00:04:46.475	6659	80	4135	
00:04:46.478	6659	80	4135	
00:04:46.628	6657	77	4134	
00:04:46.632	6657	77	4134	
00:04:46.780	6657	80	4135	
00:04:46.784	6657	80	4135	
00:04:46.949	6656	77	4134	
00:04:46.953	6656	77	4134	
00:04:47.092	6655	77	4134	
00:04:47.097	6655	77	4134	
00:04:47.263	6656	80	4135	
00:04:47.271	6656	80	4135	
00:04:47.407	6655	77	4134	
00:04:47.411	6655	77	4134	
00:04:47.562	6654	77	4134	
00:04:47.567	6654	77	4134	
00:04:47.727	6654	80	4135	
00:04:47.731	6654	80	4135	
00:04:47.879	6653	77	4134	
00:04:47.883	6653	77	4134	
00:04:48.034	6653	77	4134	
00:04:48.039	6653	77	4134	
00:04:48.185	6653	77	4134	
00:04:48.188	6653	77	4134	
00:04:48.719	6667	77	4134	
00:04:48.723	6667	77	4134	
00:04:48.871	6665	77	4134	
00:04:48.875	6665	77	4134	
00:04:49.023	6664	77	4134	
00:04:49.027	6664	77	4134	
00:04:49.176	6665	77	4134	
00:04:49.179	6665	77	4134	
00:04:49.329	6664	77	4134	
00:04:49.333	6664	77	4134	
00:04:49.483	6663	77	4134	
00:04:49.486	6663	77	4134	
00:04:49.639	6663	77	4134	
00:04:49.643	6663	77	4134	
00:04:49.804	6664	80	4135	
00:04:49.808	6664	80	4135	
00:04:49.957	6662	77	4134	
00:04:49.962	6662	77	4134	
00:04:50.108	6663	77	4134	
00:04:50.112	6663	77	4134	
00:04:50.262	6662	77	4134	
00:04:50.266	6662	77	4134	
00:04:50.419	6661	77	4134	
00:04:50.424	6661	77	4134	
00:04:50.582	6660	77	4134	
00:04:50.586	6660	77	4134	
00:04:50.735	6660	77	4134	
00:04:50.739	6660	77	4134	
00:04:50.886	6661	77	4133	
00:04:50.890	6661	77	4133	
00:04:51.040	6660	77	4134	
00:04:51.043	6660	77	4134	
00:04:51.192	6659	77	4133	
00:04:51.195	6659	77	4133	
00:04:51.346	6659	77	4133	
00:04:51.350	6659	77	4133	
00:04:51.482	6660	77	4134	
00:04:51.486	6660	77	4134	
00:04:51.635	6660	77	4134	
00:04:51.638	6660	77	4134	
00:04:51.787	6660	77	4133	
00:04:51.790	6660	77	4133	
00:04:51.941	6660	77	4134	
00:04:51.945	6660	77	4134	
00:04:52.093	6659	77	4134	
00:04:52.097	6659	77	4134	
00:04:52.248	6659	77	4133	
00:04:52.253	6659	77	4133	
00:04:52.415	6658	77	4133	
00:04:52.420	6658	77	4133	
00:04:52.533	6658	77	4133	
00:04:52.537	6658	77	4133	
00:04:52.689	6657	77	4133	
00:04:52.693	6657	77	4133	
00:04:52.840	6657	77	4133	
00:04:52.844	6657	77	4133	
00:04:52.995	6656	77	4134	
00:04:53.000	6656	77	4134	
00:04:53.159	6657	77	4133	
00:04:53.164	6657	77	4133	
00:04:53.317	6659	77	4134	
00:04:53.324	6659	77	4134	
00:04:53.467	6657	77	4133	
00:04:53.472	6657	77	4133	
00:04:53.622	6657	77	4133	
00:04:53.627	6657	77	4133	
00:04:53.772	6657	77	4134	
00:04:53.775	6657	77	4134	
00:04:53.925	6656	77	4133	
00:04:53.930	6656	77	4133	
00:04:54.092	6657	77	4133	
00:04:54.096	6657	77	4133	
00:04:54.242	6656	77	4133	
00:04:54.245	6656	77	4133	
00:04:54.766	6662	77	4134	
00:04:54.770	6662	77	4134	
00:04:54.889	6660	77	4134	
00:04:54.893	6660	77	4134	
00:04:55.054	6658	77	4133	
00:04:55.058	6658	77	4133	
00:04:55.207	6658	77	4133	
00:04:55.211	6658	77	4133	
00:04:55.359	6656	77	4133	
00:04:55.363	6656	77	4133	
00:04:55.514	6656	77	4133	
00:04:55.519	6656	77	4133	
00:04:55.680	6658	77	4133	
00:04:55.684	6658	77	4133	
00:04:55.832	6658	77	4133	
00:04:55.835	6658	77	4133	
00:04:55.988	6656	77	4134	
00:04:55.993	6656	77	4134	
00:04:56.138	6657	77	4134	
00:04:56.142	6657	77	4134	
00:04:56.296	6657	77	4133	
00:04:56.300	6657	77	4133	
00:04:56.458	6656	77	4133	
00:04:56.462	6656	77	4133	
00:04:56.596	6655	74	4132	
00:04:56.601	6655	74	4132	
00:04:56.733	6656	77	4133	
00:04:56.738	6656	77	4133	
00:04:56.886	6656	77	4133	
00:04:56.890	6656	77	4133	
00:04:57.039	6656	77	4133	
00:04:57.043	6656	77	4133	
00:04:57.205	6656	77	4133	
00:04:57.211	6656	77	4133	
00:04:57.314	6656	77	4134	
00:04:57.318	6656	77	4134	
00:04:57.467	6654	77	4133	
00:04:57.471	6654	77	4133	
00:04:57.635	6654	77	4133	
00:04:57.639	6654	77	4133	
00:04:57.787	6654	77	4133	
00:04:57.791	6654	77	4133	
00:04:57.940	6654	77	4134	
00:04:57.944	6654	77	4134	
00:04:58.107	6654	77	4134	
00:04:58.112	6654	77	4134	
00:04:58.245	6652	77	4133	
00:04:58.249	6652	77	4133	
00:04:58.414	6652	77	4133	
00:04:58.419	6652	77	4133	
00:04:58.572	6652	77	4133	
00:04:58.580	6652	77	4133	
00:04:58.718	6648	77	4133	
00:04:58.722	6648	77	4133	
00:04:58.870	6649	74	4132	
00:04:58.874	6649	74	4132	
00:04:59.026	6650	77	4133	
00:04:59.030	6650	77	4133	
00:04:59.176	6650	74	4132	
00:04:59.180	6650	74	4132	
00:04:59.345	6650	77	4133	
00:04:59.349	6650	77	4133	
00:04:59.497	6650	77	4133	
00:04:59.501	6650	77	4133	
00:04:59.619	6648	77	4133	
00:04:59.623	6648	77	4133	
00:04:59.768	6650	77	4134	
00:04:59.772	6650	77	4134	
00:04:59.924	6650	77	4133	
00:04:59.928	6650	77	4133	
00:05:00.079	6650	77	4133	
00:05:00.083	6650	77	4133	
00:05:00.214	6650	77	4133	
00:05:00.217	6650	77	4133	
00:05:00.734	6660	77	4133	
00:05:00.738	6660	77	4133	
00:05:00.899	6660	77	4133	
00:05:00.903	6660	77	4133	
00:05:01.054	6658	77	4133	
00:05:01.058	6658	77	4133	
00:05:01.206	6658	77	4133	
00:05:01.210	6658	77	4133	
00:05:01.330	6656	74	4132	
00:05:01.335	6656	74	4132	
00:05:01.481	6655	77	4133	
00:05:01.485	6655	77	4133	
00:05:01.634	6656	74	4132	
00:05:01.638	6656	74	4132	
00:05:01.787	6656	74	4132	
00:05:01.791	6656	74	4132	
00:05:01.913	6655	77	4133	
00:05:01.918	6655	77	4133	
00:05:02.080	6655	77	4133	
00:05:02.085	6655	77	4133	
00:05:02.228	6655	77	4133	
00:05:02.232	6655	77	4133	
00:05:02.383	6654	77	4133	
00:05:02.387	6654	77	4133	
00:05:02.535	6653	74	4132	
00:05:02.539	6653	74	4132	
00:05:02.703	6653	74	4132	
00:05:02.706	6653	74	4132	
00:05:02.860	6651	74	4132	
00:05:02.867	6651	74	4132	
00:05:03.008	6652	77	4133	
00:05:03.012	6652	77	4133	
00:05:03.161	6651	74	4132	
00:05:03.165	6651	74	4132	
00:05:03.312	6650	74	4131	
00:05:03.316	6650	74	4131	
00:05:03.465	6649	74	4131	
00:05:03.469	6649	74	4131	
00:05:03.618	6649	74	4132	
00:05:03.622	6649	74	4132	
00:05:03.786	6649	74	4132	
00:05:03.790	6649	74	4132	
00:05:03.941	6648	74	4132	
00:05:03.946	6648	74	4132	
00:05:04.091	6648	74	4132	
00:05:04.095	6648	74	4132	
00:05:04.245	6649	77	4133	
00:05:04.248	6649	77	4133	
00:05:04.411	6647	74	4132	
00:05:04.415	6647	74	4132	
00:05:04.556	6648	74	4132	
00:05:04.561	6648	74	4132	
00:05:04.718	6649	74	4132	
00:05:04.722	6649	74	4132	
00:05:04.871	6647	74	4132	
00:05:04.875	6647	74	4132	
00:05:05.023	6646	74	4132	
00:05:05.027	6646	74	4132	
00:05:05.176	6646	74	4132	
00:05:05.180	6646	74	4132	
00:05:05.334	6646	74	4132	
00:05:05.339	6646	74	4132	
00:05:05.496	6645	74	4132	
00:05:05.500	6645	74	4132	
00:05:05.644	6646	74	4132	
00:05:05.648	6646	74	4132	
00:05:05.801	6647	74	4132	
00:05:05.805	6647	74	4132	
00:05:05.967	6647	74	4132	
00:05:05.973	6647	74	4132	
00:05:06.122	6647	74	4132	
00:05:06.126	6647	74	4132	
00:05:06.265	6647	74	4132	
00:05:06.270	6647	74	4132	
00:05:06.797	6646	74	4132	
00:05:06.802	6646	74	4132	
00:05:06.961	6642	74	4131	
00:05:06.966	6642	74	4131	
00:05:07.115	6642	74	4131	
00:05:07.122	6642	74	4131	
00:05:07.267	6641	74	4131	
00:05:07.271	6641	74	4131	
00:05:07.420	6640	74	4131	
00:05:07.423	6640	74	4131	
00:05:07.573	6639	74	4131	
00:05:07.577	6639	74	4131	
00:05:07.725	6639	74	4131	
00:05:07.729	6639	74	4131	
00:05:07.878	6638	74	4131	
00:05:07.882	6638	74	4131	
00:05:08.035	6637	74	4131	
00:05:08.040	6637	74	4131	
00:05:08.198	6637	74	4131	
00:05:08.202	6637	74	4131	
00:05:08.349	6636	74	4131	
00:05:08.353	6636	74	4131	
00:05:08.503	6636	74	4131	
00:05:08.507	6636	74	4131	
00:05:08.658	6635	73	4130	
00:05:08.663	6635	73	4130	
00:05:08.824	6635	74	4131	
00:05:08.828	6635	74	4131	
00:05:08.978	6637	74	4131	
00:05:08.982	6637	74	4131	
00:05:09.129	6635	74	4131	
00:05:09.133	6635	74	4131	
00:05:09.281	6635	74	4131	
00:05:09.285	6635	74	4131	
00:05:09.436	6632	74	4131	
00:05:09.440	6632	74	4131	
00:05:09.591	6633	74	4131	
00:05:09.596	6633	74	4131	
00:05:09.755	6632	73	4130	
00:05:09.759	6632	73	4130	
00:05:09.908	6632	74	4131	
00:05:09.913	6632	74	4131	
00:05:10.060	6631	74	4131	
00:05:10.064	6631	74	4131	
00:05:10.213	6631	74	4131	
00:05:10.217	6631	74	4131	
00:05:10.373	6631	74	4131	
00:05:10.380	6631	74	4131	
00:05:10.520	6633	74	4131	
00:05:10.524	6633	74	4131	
00:05:10.673	6631	73	4130	
00:05:10.678	6631	73	4130	
00:05:10.839	6631	74	4131	
00:05:10.843	6631	74	4131	
00:05:10.992	6633	74	4132	
00:05:10.996	6633	74	4132	
00:05:11.144	6631	74	4131	
00:05:11.148	6631	74	4131	
00:05:11.297	6631	74	4131	
00:05:11.300	6631	74	4131	
00:05:11.464	6631	74	4131	
00:05:11.472	6631	74	4131	
00:05:11.617	6630	74	4131	
00:05:11.621	6630	74	4131	
00:05:11.774	6629	74	4131	
00:05:11.779	6629	74	4131	
00:05:11.922	6630	74	4131	
00:05:11.926	6630	74	4131	
00:05:12.076	6629	74	4131	
00:05:12.080	6629	74	4131	
00:05:12.228	6629	73	4130	
00:05:12.232	6629	73	4130	
00:05:12.382	6627	73	4130	
00:05:12.386	6627	73	4130	
00:05:12.916	6647	68	4129	
00:05:12.921	6647	68	4129	
00:05:13.067	6644	73	4130	
00:05:13.071	6644	73	4130	
00:05:13.223	6642	68	4129	
00:05:13.227	6642	68	4129	
00:05:13.361	6641	73	4130	
00:05:13.369	6641	73	4130	
00:05:13.511	6642	73	4130	
00:05:13.516	6642	73	4130	
00:05:13.662	6642	73	4130	
00:05:13.666	6642	73	4130	
00:05:13.826	6640	68	4129	
00:05:13.834	6640	68	4129	
00:05:13.981	6640	68	4129	
00:05:13.986	6640	68	4129	
00:05:14.135	6639	68	4129	
00:05:14.140	6639	68	4129	
00:05:14.288	6639	68	4129	
00:05:14.292	6639	68	4129	
00:05:14.442	6640	73	4130	
00:05:14.446	6640	73	4130	
00:05:14.594	6639	68	4129	
00:05:14.598	6639	68	4129	
00:05:14.748	6638	73	4130	
00:05:14.752	6638	73	4130	
00:05:14.903	6639	73	4130	
00:05:14.908	6639	73	4130	
00:05:15.068	6640	73	4130	
00:05:15.071	6640	73	4130	
00:05:15.219	6638	68	4129	
00:05:15.223	6638	68	4129	
00:05:15.368	6638	73	4130	
00:05:15.372	6638	73	4130	
00:05:15.526	6637	73	4130	
00:05:15.531	6637	73	4130	
00:05:15.677	6634	68	4129	
00:05:15.681	6634	68	4129	
00:05:15.830	6636	68	4129	
00:05:15.834	6636	68	4129	
00:05:15.998	6637	68	4129	
00:05:16.002	6637	68	4129	
00:05:16.151	6637	73	4130	
00:05:16.156	6637	73	4130	
00:05:16.304	6637	73	4130	
00:05:16.307	6637	73	4130	
00:05:16.460	6635	68	4129	
00:05:16.465	6635	68	4129	
00:05:16.609	6636	68	4129	
00:05:16.612	6636	68	4129	
00:05:16.777	6633	73	4130	
00:05:16.781	6633	73	4130	
00:05:16.929	6633	68	4129	
00:05:16.933	6633	68	4129	
00:05:17.084	6633	68	4129	
00:05:17.088	6633	68	4129	
00:05:17.235	6634	68	4129	
00:05:17.239	6634	68	4129	
00:05:17.361	6634	68	4129	
00:05:17.366	6634	68	4129	
00:05:17.511	6633	68	4129	
00:05:17.515	6633	68	4129	
00:05:17.678	6633	73	4130	
00:05:17.682	6633	73	4130	
00:05:17.831	6633	68	4129	
00:05:17.835	6633	68	4129	
00:05:17.985	6632	68	4129	
00:05:17.990	6632	68	4129	
00:05:18.136	6632	68	4129	
00:05:18.140	6632	68	4129	
00:05:18.288	6634	68	4129	
00:05:18.292	6634	68	4129	
00:05:18.442	6632	68	4129	
00:05:18.446	6632	68	4129	
00:05:18.974	6641	68	4129	
00:05:18.978	6641	68	4129	
00:05:19.129	6640	68	4129	
00:05:19.133	6640	68	4129	
00:05:19.280	6638	67	4128	
00:05:19.284	6638	67	4128	
00:05:19.446	6637	68	4129	
00:05:19.450	6637	68	4129	
00:05:19.601	6636	67	4128	
00:05:19.605	6636	67	4128	
00:05:19.754	6638	68	4129	
00:05:19.758	6638	68	4129	
00:05:19.908	6636	67	4128	
00:05:19.913	6636	67	4128	
00:05:20.062	6636	68	4129	
00:05:20.066	6636	68	4129	
00:05:20.215	6636	68	4129	
00:05:20.219	6636	68	4129	
00:05:20.379	6636	68	4129	
00:05:20.384	6636	68	4129	
00:05:20.532	6635	68	4129	
00:05:20.536	6635	68	4129	
00:05:20.681	6634	67	4128	
00:05:20.685	6634	67	4128	
00:05:20.838	6634	68	4129	
00:05:20.842	6634	68	4129	
00:05:20.991	6634	68	4129	
00:05:20.995	6634	68	4129	
00:05:21.158	6634	67	4128	
00:05:21.162	6634	67	4128	
00:05:21.310	6633	67	4128	
00:05:21.314	6633	67	4128	
00:05:21.464	6634	68	4129	
00:05:21.469	6634	68	4129	
00:05:21.610	6634	68	4129	
00:05:21.614	6634	68	4129	
00:05:21.769	6633	68	4129	
00:05:21.772	6633	68	4129	
00:05:21.921	6632	63	4127	
00:05:21.925	6632	63	4127	
00:05:22.093	6632	67	4128	
00:05:22.100	6632	67	4128	
00:05:22.243	6632	68	4129	
00:05:22.247	6632	68	4129	
00:05:22.395	6630	63	4127	
00:05:22.399	6630	63	4127	
00:05:22.559	6632	68	4129	
00:05:22.567	6632	68	4129	
00:05:22.700	6630	67	4128	
00:05:22.704	6630	67	4128	
00:05:22.853	6630	67	4128	
00:05:22.858	6630	67	4128	
00:05:23.021	6630	67	4128	
00:05:23.027	6630	67	4128	
00:05:23.173	6630	67	4128	
00:05:23.177	6630	67	4128	
00:05:23.334	6629	67	4128	
00:05:23.341	6629	67	4128	
00:05:23.480	6628	67	4128	
00:05:23.484	6628	67	4128	
00:05:23.631	6629	63	4127	
00:05:23.635	6629	63	4127	
00:05:23.799	6628	67	4128	
00:05:23.803	6628	67	4128	
00:05:23.952	6628	67	4128	
00:05:23.955	6628	67	4128	
00:05:24.106	6628	67	4128	
00:05:24.111	6628	67	4128	
00:05:24.257	6628	67	4128	
00:05:24.261	6628	67	4128	
00:05:24.409	6628	67	4128	
00:05:24.413	6628	67	4128	
00:05:24.576	6626	63	4127	
00:05:24.581	6626	63	4127	
00:05:25.096	6642	63	4127	
00:05:25.100	6642	63	4127	
00:05:25.248	6640	63	4127	
00:05:25.252	6640	63	4127	
00:05:25.401	6640	67	4128	
00:05:25.405	6640	67	4128	
00:05:25.564	6636	61	4126	
00:05:25.571	6636	61	4126	
00:05:25.721	6636	63	4127	
00:05:25.725	6636	63	4127	
00:05:25.874	6638	67	4128	
00:05:25.878	6638	67	4128	
00:05:26.027	6636	67	4128	
00:05:26.031	6636	67	4128	
00:05:26.180	6636	63	4127	
00:05:26.184	6636	63	4127	
00:05:26.345	6634	61	4126	
00:05:26.350	6634	61	4126	
00:05:26.499	6634	67	4128	
00:05:26.503	6634	67	4128	
00:05:26.653	6634	67	4128	
00:05:26.657	6634	67	4128	
00:05:26.805	6634	67	4128	
00:05:26.810	6634	67	4128	
00:05:26.959	6634	67	4128	
00:05:26.963	6634	67	4128	
00:05:27.113	6636	67	4128	
00:05:27.118	6636	67	4128	
00:05:27.267	6634	67	4128	
00:05:27.272	6634	67	4128	
00:05:27.432	6634	67	4128	
00:05:27.435	6634	67	4128	
00:05:27.584	6636	63	4127	
00:05:27.588	6636	63	4127	
00:05:27.738	6632	63	4127	
00:05:27.743	6632	63	4127	
00:05:27.889	6632	67	4128	
00:05:27.893	6632	67	4128	
00:05:28.056	6632	63	4127	
00:05:28.064	6632	63	4127	
00:05:28.209	6632	63	4127	
00:05:28.213	6632	63	4127	
00:05:28.362	6632	67	4128	
00:05:28.366	6632	67	4128	
00:05:28.520	6632	63	4127	
00:05:28.527	6632	63	4127	
00:05:28.670	6632	63	4127	
00:05:28.675	6632	63	4127	
00:05:28.823	6632	63	4127	
00:05:28.827	6632	63	4127	
00:05:28.973	6630	63	4127	
00:05:28.977	6630	63	4127	
00:05:29.140	6630	63	4127	
00:05:29.144	6630	63	4127	
00:05:29.300	6630	67	4128	
00:05:29.307	6630	67	4128	
00:05:29.454	6632	63	4127	
00:05:29.462	6632	63	4127	
00:05:29.598	6630	63	4127	
00:05:29.602	6630	63	4127	
00:05:29.753	6632	67	4128	
00:05:29.757	6632	67	4128	
00:05:29.919	6632	67	4128	
00:05:29.923	6632	67	4128	
00:05:30.073	6632	67	4128	
00:05:30.077	6632	67	4128	
00:05:30.224	6632	67	4128	
00:05:30.228	6632	67	4128	
00:05:30.377	6632	67	4128	
00:05:30.381	6632	67	4128	
00:05:30.530	6632	67	4128	
00:05:30.534	6632	67	4128	
00:05:30.694	6630	67	4128	
00:05:30.700	6630	67	4128	
00:05:31.217	6638	63	4127	
00:05:31.222	6638	63	4127	
00:05:31.370	6634	63	4127	
00:05:31.375	6634	63	4127	
00:05:31.523	6634	63	4127	
00:05:31.528	6634	63	4127	
00:05:31.690	6634	67	4128	
00:05:31.697	6634	67	4128	
00:05:31.842	6632	63	4127	
00:05:31.846	6632	63	4127	
00:05:31.996	6632	63	4127	
00:05:32.000	6632	63	4127	
00:05:32.149	6632	63	4127	
00:05:32.154	6632	63	4127	
00:05:32.300	6632	63	4127	
00:05:32.304	6632	63	4127	
00:05:32.457	6631	63	4127	
00:05:32.462	6631	63	4127	
00:05:32.622	6632	63	4127	
00:05:32.626	6632	63	4127	
00:05:32.774	6629	63	4127	
00:05:32.777	6629	63	4127	
00:05:32.926	6629	63	4127	
00:05:32.930	6629	63	4127	
00:05:33.079	6628	63	4127	
00:05:33.083	6628	63	4127	
00:05:33.232	6630	67	4128	
00:05:33.236	6630	67	4128	
00:05:33.399	6628	61	4126	
00:05:33.403	6628	61	4126	
00:05:33.551	6626	61	4126	
00:05:33.555	6626	61	4126	
00:05:33.703	6628	63	4127	
00:05:33.707	6628	63	4127	
00:05:33.857	6628	63	4127	
00:05:33.861	6628	63	4127	
00:05:34.009	6627	61	4126	
00:05:34.013	6627	61	4126	
00:05:34.164	6628	63	4127	
00:05:34.168	6628	63	4127	
00:05:34.331	6628	63	4127	
00:05:34.335	6628	63	4127	
00:05:34.482	6626	61	4126	
00:05:34.486	6626	61	4126	
00:05:34.635	6625	61	4126	
00:05:34.639	6625	61	4126	
00:05:34.757	6624	63	4127	
00:05:34.761	6624	63	4127	
00:05:34.910	6624	63	4127	
00:05:34.914	6624	63	4127	
00:05:35.075	6624	61	4126	
00:05:35.081	6624	61	4126	
00:05:35.231	6625	63	4127	
00:05:35.235	6625	63	4127	
00:05:35.383	6624	63	4127	
00:05:35.387	6624	63	4127	
00:05:35.529	6624	63	4127	
00:05:35.533	6624	63	4127	
00:05:35.692	6624	61	4126	
00:05:35.697	6624	61	4126	
00:05:35.811	6624	63	4127	
00:05:35.814	6624	63	4127	
00:05:35.965	6624	67	4128	
00:05:35.969	6624	67	4128	
00:05:36.131	6623	61	4126	
00:05:36.135	6623	61	4126	
00:05:36.284	6624	63	4127	
00:05:36.288	6624	63	4127	
00:05:36.436	6624	61	4126	
00:05:36.441	6624	61	4126	
00:05:36.590	6623	67	4128	
00:05:36.594	6623	67	4128	
00:05:36.742	6621	61	4126	
00:05:36.746	6621	61	4126	
00:05:37.274	6633	63	4127	
00:05:37.278	6633	63	4127	
00:05:37.431	6631	63	4127	
00:05:37.436	6631	63	4127	
00:05:37.581	6631	61	4126	
00:05:37.585	6631	61	4126	
00:05:37.719	6631	63	4127	
00:05:37.724	6631	63	4127	
00:05:37.871	6629	61	4126	
00:05:37.875	6629	61	4126	
00:05:38.024	6627	61	4126	
00:05:38.029	6627	61	4126	
00:05:38.184	6627	61	4126	
00:05:38.192	6627	61	4126	
00:05:38.330	6629	63	4127	
00:05:38.334	6629	63	4127	
00:05:38.482	6627	61	4126	
00:05:38.486	6627	61	4126	
00:05:38.648	6627	61	4126	
00:05:38.656	6627	61	4126	
00:05:38.802	6627	61	4126	
00:05:38.806	6627	61	4126	
00:05:38.955	6626	61	4126	
00:05:38.959	6626	61	4126	
00:05:39.107	6625	61	4126	
00:05:39.111	6625	61	4126	
00:05:39.272	6625	63	4127	
00:05:39.280	6625	63	4127	
00:05:39.425	6623	61	4126	
00:05:39.431	6623	61	4126	
00:05:39.581	6625	61	4126	
00:05:39.585	6625	61	4126	
00:05:39.732	6625	61	4126	
00:05:39.736	6625	61	4126	
00:05:39.886	6625	61	4126	
00:05:39.891	6625	61	4126	
00:05:40.038	6623	61	4126	
00:05:40.042	6623	61	4126	
00:05:40.191	6625	61	4126	
00:05:40.195	6625	61	4126	
00:05:40.346	6623	61	4126	
00:05:40.351	6623	61	4126	
00:05:40.511	6625	61	4126	
00:05:40.515	6625	61	4126	
00:05:40.662	6623	61	4126	
00:05:40.666	6623	61	4126	
00:05:40.816	6623	58	4125	
00:05:40.820	6623	58	4125	
00:05:40.971	6623	61	4126	
00:05:40.974	6623	61	4126	
00:05:41.123	6625	63	4127	
00:05:41.127	6625	63	4127	
00:05:41.287	6623	61	4126	
00:05:41.293	6623	61	4126	
00:05:41.442	6623	61	4126	
00:05:41.446	6623	61	4126	
00:05:41.593	6623	61	4126	
00:05:41.604	6623	61	4126	
00:05:41.746	6623	61	4126	
00:05:41.750	6623	61	4126	
00:05:41.911	6623	61	4126	
00:05:41.919	6623	61	4126	
00:05:42.068	6623	61	4126	
00:05:42.073	6623	61	4126	
00:05:42.222	6623	61	4126	
00:05:42.226	6623	61	4126	
00:05:42.374	6623	61	4126	
00:05:42.378	6623	61	4126	
00:05:42.527	6623	61	4126	
00:05:42.531	6623	61	4126	
00:05:42.680	6623	61	4126	
00:05:42.684	6623	61	4126	
00:05:42.835	6621	61	4126	
00:05:42.840	6621	61	4126	
00:05:43.366	6634	58	4125	
00:05:43.370	6634	58	4125	
00:05:43.519	6633	58	4125	
00:05:43.523	6633	58	4125	
00:05:43.672	6631	61	4126	
00:05:43.675	6631	61	4126	
00:05:43.838	6631	61	4126	
00:05:43.843	6631	61	4126	
00:05:43.992	6630	58	4125	
00:05:43.996	6630	58	4125	
00:05:44.145	6629	61	4126	
00:05:44.149	6629	61	4126	
00:05:44.297	6629	58	4125	
00:05:44.301	6629	58	4125	
00:05:44.452	6627	58	4125	
00:05:44.457	6627	58	4125	
00:05:44.605	6627	58	4125	
00:05:44.610	6627	58	4125	
00:05:44.769	6627	58	4125	
00:05:44.774	6627	58	4125	
00:05:44.923	6627	61	4126	
00:05:44.927	6627	61	4126	
00:05:45.075	6626	58	4125	
00:05:45.079	6626	58	4125	
00:05:45.224	6625	58	4125	
00:05:45.229	6625	58	4125	
00:05:45.380	6625	58	4125	
00:05:45.384	6625	58	4125	
00:05:45.534	6626	58	4125	
00:05:45.539	6626	58	4125	
00:05:45.701	6625	61	4126	
00:05:45.706	6625	61	4126	
00:05:45.853	6626	58	4125	
00:05:45.857	6626	58	4125	
